id z_hel z_cmb dz m dm
180561 0.2299980074 0.2285300046 0.001 20.96525 0.12895
190230 0.1399929971 0.1386380047 0.01 19.82205 0.1072
190260 0.1447889954 0.1434320062 0.001 19.88005 0.10815
300105 0.09312400222 0.09179099649 0.001 18.9547 0.1139
310025 0.1576109976 0.1566769928 0.0 20.1239 0.12545
310042 0.2400210053 0.2385129929 0.01 21.19555 0.2471
310073 0.1499740034 0.1495459974 0.01 20.15155 0.16675
310091 0.5090230107 0.5071840286 0.001 22.9937 0.1404
310161 0.2540220022 0.2524949908 0.001 21.20755 0.11325
310238 0.2850199938 0.2839719951 0.001 21.3163 0.1146
310574 0.2380249947 0.2365140021 0.001 21.0224 0.1241
320258 0.3420259953 0.3409230113 0.001 21.88785 0.1485
330022 0.2649239898 0.2638869882 0.001 21.064 0.1418
330089 0.349804014 0.3487249911 0.001 22.1162 0.13315
330128 0.3219969869 0.3209480047 0.001 21.71485 0.1245
330146 0.1360010058 0.1350950003 0.01 19.80745 0.1216
340334 0.3059749901 0.3066599965 0.01 21.88165 0.1627
350047 0.2329819947 0.2336200029 0.001 21.21045 0.1599
350078 0.2999989986 0.3007799983 0.01 21.91835 0.1704
350083 0.3670119941 0.3678149879 0.0 21.9904 0.12345
350233 0.168046996 0.1693910062 0.0 20.2554 0.1144
350316 0.07899200171 0.07952400297 0.0 18.337 0.10315
350548 0.1800319999 0.1807020009 0.0 20.3864 0.1142
360112 0.1799959987 0.180708006 0.001 20.34675 0.16425
360140 0.230023995 0.2308540046 0.01 21.03315 0.15375
360156 0.04503199831 0.04612699896 0.0 17.29255 0.1243
370098 0.2200389951 0.2214519978 0.001 20.7853 0.1197
370308 0.1999879926 0.200721994 0.001 20.5274 0.21145
370333 0.07496400177 0.07547599822 0.0 18.378 0.11965
370356 0.0256939996 0.02692800015 0.01 15.98385 0.1362
370369 0.1900289953 0.1914190054 0.01 20.055 0.15515
370428 0.1770150065 0.1778189987 0.0 20.3552 0.11035
370563 0.1840340048 0.1854120046 0.001 20.5371 0.1169
380279 0.3479419947 0.3494989872 0.001 22.02925 0.13805
380378 0.2708080113 0.2713040113 0.001 21.30945 0.10785
390264 0.2920390069 0.2921169996 0.0 21.17535 0.1226
390471 0.3700119853 0.3705430031 0.001 21.7944 0.11375
420100 0.09748899937 0.09616500139 0.0 18.8215 0.14795
420159 0.1819929928 0.180588007 0.001 20.2752 0.1117
420258 0.2760260105 0.2744669914 0.0 21.3734 0.1525
420407 0.2465910017 0.2451120019 0.001 21.2589 0.1441
420417 0.3629890084 0.3613739908 0.0 21.9082 0.2036
430004 0.2330240011 0.2315199971 0.001 20.92185 0.1499
440008 0.1469880044 0.1465460062 0.0 19.91105 0.11095
440042 0.1600140035 0.1590750068 0.01 20.18505 0.1775
440162 0.4210210145 0.4192929864 0.0 22.4583 0.14905
440509 0.320021987 0.3189420104 0.01 21.66595 0.15665
450175 0.5199819803 0.5194039941 0.01 22.97595 0.19605
460003 0.1500180066 0.1506869942 0.01 19.9375 0.11
460037 0.3029609919 0.302493006 0.001 21.6135 0.15825
460105 0.2100149989 0.2107219994 0.001 20.73865 0.1623
470008 0.2399799973 0.2395119965 0.01 20.71895 0.1478
470041 0.3310059905 0.3317959905 0.0 21.7581 0.12005
470232 0.2000290006 0.200714007 0.001 20.72485 0.1607
470244 0.3600009978 0.3608149886 0.01 22.1621 0.14215
480064 0.2420260012 0.2427390069 0.0 21.3408 0.1213
480464 0.2200430036 0.2214509994 0.001 20.82175 0.14915
490008 0.1200010031 0.1206720024 0.001 19.3688 0.1916
490521 0.3400439918 0.3415899873 0.01 21.88605 0.16925
500004 0.2499800026 0.2505039871 0.0 21.0268 0.13165
500057 0.3800219893 0.3805420101 0.01 22.1535 0.1307
500100 0.3100120127 0.3107819855 0.001 21.81735 0.13845
500504 0.1989990026 0.1994780004 0.0 20.3968 0.14145
510251 0.2399629951 0.2400089949 0.001 21.0934 0.1643
510457 0.5020340085 0.5030320287 0.001 22.89585 0.20855
510578 0.3700129986 0.3701319993 0.01 22.10035 0.1358
510638 0.2699530125 0.2700130045 0.01 21.36745 0.13725
520019 0.2630240023 0.2631199956 0.0 21.391 0.1313
520023 0.267967999 0.2680079937 0.0 21.22475 0.16715
520062 0.3079560101 0.3080129921 0.01 21.95175 0.1182
520077 0.2499639988 0.250007987 0.01 21.3768 0.1625
520188 0.2800149918 0.2805069983 0.01 21.3787 0.11055
530112 0.3159919977 0.3144289851 0.0 21.9041 0.12485
530219 0.3300249875 0.3284020126 0.01 22.1329 0.16575
540163 0.3305110037 0.3294369876 0.001 21.9869 0.11895
550041 0.2600220144 0.2584879994 0.01 21.13905 0.14085
550096 0.2250020057 0.2245119959 0.001 20.6681 0.15385
550154 0.2110050023 0.2100339979 0.001 20.9208 0.1231
550218 0.3889879882 0.3873429894 0.01 22.2944 0.18525
560087 0.3080199957 0.3064309955 0.0 21.6875 0.1493
560121 0.3660030067 0.3649120033 0.0 22.2065 0.1423
560152 0.2499990016 0.2485059947 0.001 21.1327 0.1596
570025 0.2999979854 0.2984459996 0.01 21.39335 0.16425
570062 0.1250240058 0.1236520037 0.0 19.5741 0.1083
580235 0.3300380111 0.331580013 0.01 21.7689 0.1401
580275 0.3829639852 0.3824630082 0.01 22.18595 0.1824
580300 0.2400159985 0.2407400012 0.0 21.13115 0.11795
590005 0.1700289994 0.1713960022 0.001 20.2873 0.17315
200132 0.2099920064 0.2085539997 0.001 20.859 0.16115
350180 0.2899790108 0.2894929945 0.01 21.715 0.1649
000010 0.2445439994 0.2459799945 0.001 21.1466 0.1219
000014 0.1369089931 0.1359930038 0.001 19.76145 0.12305
000038 0.1513209939 0.1503800005 0.001 19.8557 0.11605
000137 0.1181780025 0.118761003 0.001 19.26765 0.1244
000174 0.2442580014 0.2449319959 0.01 21.05305 0.1237
000196 0.3491390049 0.3507010043 0.001 21.9623 0.10725
000202 0.6180340052 0.6199169755 0.01 23.4834 0.1156
000220 0.2184370011 0.2198510021 0.001 20.83145 0.10825
010010 0.09822899848 0.09950599819 0.001 19.1829 0.10965
020090 0.4094040096 0.4099600017 0.001 22.4668 0.20545
030006 0.5019950271 0.5027530193 0.01 22.81425 0.2082
040150 0.380964011 0.3817040026 0.01 22.31495 0.143
040201 0.2790139914 0.2798889875 0.01 21.2969 0.11365
040780 0.2306459993 0.2307109982 0.001 20.74845 0.15255
050003 0.4268319905 0.426928997 0.001 22.5594 0.1627
050201 0.5500249863 0.5501400232 0.01 23.1391 0.14355
050291 0.3252620101 0.3253130019 0.001 21.96765 0.14105
050296 0.3508499861 0.350917995 0.001 22.00245 0.1283
050303 0.3282290101 0.3283230066 0.001 21.97245 0.18155
050580 0.4499849975 0.4505859911 0.01 22.4503 0.1316
070242 0.06499499828 0.06436000019 0.001 18.09975 0.1085
080064 0.06589899957 0.0652519986 0.001 17.91255 0.12675
080646 0.3196969926 0.3181219995 0.001 21.8116 0.12465
090037 0.1447000057 0.1453859955 0.001 20.2551 0.1724
090275 0.1399690062 0.1395509988 0.01 19.7799 0.1129
100101 0.4287880063 0.4296610057 0.001 22.75515 0.1527
100206 0.2169940025 0.216516003 0.001 20.59575 0.11555
100358 0.3678260148 0.3661549985 0.01 21.88675 0.1841
110425 0.3799960017 0.3808290064 0.01 22.2063 0.1382
110430 0.4199999869 0.4208520055 0.01 22.47585 0.16245
110460 0.1999740005 0.1995269954 0.01 20.61175 0.15295
110484 0.5100240111 0.5108940005 0.01 22.8206 0.17305
110542 0.4261099994 0.4269509912 0.001 22.6189 0.15295
110716 0.3150109947 0.3157849908 0.001 21.9342 0.1522
110721 0.5773079991 0.5782409906 0.001 23.2802 0.1624
120044 0.4800449908 0.4817509949 0.01 23.0166 0.15415
120086 0.3910329938 0.3926529884 0.001 22.18855 0.1588
120143 0.1729909927 0.1735879928 0.01 20.08825 0.1083
120369 0.3290320039 0.3305810094 0.001 21.9984 0.1153
120444 0.300011009 0.2994799912 0.01 21.70345 0.1614
120586 0.2300069928 0.229508996 0.01 20.95825 0.1411
130755 0.2919969857 0.2929039896 0.001 21.54425 0.1708
140152 0.207972005 0.2086089998 0.001 20.59295 0.11275
150254 0.2742039859 0.2750889957 0.001 21.2869 0.11615
150457 0.3026660085 0.3033609986 0.001 21.66825 0.11865
160070 0.3589420021 0.3590199947 0.001 22.19585 0.1342
160126 0.3594630063 0.3601920009 0.001 21.8702 0.1604
160198 0.3489330113 0.349022001 0.01 21.98165 0.1223
160214 0.6300230026 0.6306369901 0.01 23.3169 0.11795
170078 0.320024997 0.3209140003 0.01 22.0192 0.15495
180313 0.5099589825 0.5100209713 0.01 22.84675 0.1182
190209 0.3680889904 0.3664669991 0.001 22.0067 0.1243
190340 0.1395940036 0.1382379979 0.001 19.7944 0.1038
300179 0.1804269999 0.1789840013 0.0 20.54675 0.14915
310039 0.1725089997 0.1715659946 0.001 20.22 0.11585
310051 0.2720209956 0.2704730034 0.001 21.2356 0.1242
310090 0.3485249877 0.3468799889 0.001 22.23255 0.2533
310146 0.4799920022 0.4794149995 0.01 22.6131 0.1463
310188 0.3200190067 0.3189429939 0.001 21.9169 0.137
310260 0.5200030208 0.5187889934 0.01 22.9578 0.1518
320099 0.3810090125 0.3798969984 0.01 22.18215 0.1306
320469 0.3720310032 0.3708960116 0.01 22.13805 0.26375
330023 0.1816170067 0.180656001 0.0 20.474 0.12575
330083 0.2230039984 0.223732993 0.001 20.75105 0.12225
340229 0.1420159936 0.1410890073 0.001 19.8422 0.13225
350027 0.304975003 0.3056589961 0.001 21.68485 0.12015
350050 0.4039829969 0.404707998 0.0 22.12805 0.15365
350080 0.2850019932 0.2857689857 0.0 21.43725 0.1358
350192 0.3000459969 0.3015429974 0.01 21.5859 0.13495
350235 0.2630290091 0.2638750076 0.0 21.2319 0.12955
350374 0.4999989867 0.5008999705 0.001 22.9717 0.1963
350630 0.3045980036 0.3052519858 0.001 21.64295 0.1129
360139 0.3850220144 0.3859589994 0.0 22.28245 0.126
360145 0.1979990005 0.1985989958 0.0 20.6442 0.1223
370066 0.08999200165 0.09065400064 0.0 18.75805 0.1103
370329 0.4762279987 0.4779540002 0.001 22.9261 0.1649
370344 0.3300360143 0.3315809965 0.01 21.831 0.11675
370367 0.4700430036 0.4717400074 0.01 22.70965 0.15
370394 0.3300000131 0.3307969868 0.001 21.7726 0.15595
370498 0.2600109875 0.2608770132 0.01 21.3572 0.14225
370566 0.07079099864 0.07113900036 0.001 18.15745 0.1192
370595 0.1800319999 0.1814070046 0.001 20.426 0.1593
380318 0.3367399871 0.3382880092 0.001 21.91315 0.151
390259 0.1220270023 0.1221090034 0.001 19.37365 0.11495
390449 0.2500370145 0.2501150072 0.01 21.1135 0.14315
390627 0.1600060016 0.1604609936 0.001 20.16235 0.167
420196 0.3000229895 0.2984389961 0.01 21.99485 0.16045
420352 0.3900229931 0.3888849914 0.001 22.11805 0.14095
420414 0.2939929962 0.2924540043 0.0 21.4687 0.1649
430003 0.3299869895 0.3284130096 0.01 21.6655 0.17245
440005 0.3059819937 0.3054850101 0.0 21.6995 0.13305
440050 0.2869949937 0.2854630053 0.0 21.46645 0.1395
440236 0.4299899936 0.4288649857 0.001 22.4792 0.1471
440285 0.1799959987 0.1790609956 0.001 20.481 0.1699
440643 0.189985007 0.1895290017 0.01 20.50025 0.1605
450082 0.2500239909 0.2485000044 0.01 21.19025 0.14705
450339 0.4104070067 0.4092740119 0.001 22.48095 0.19045
460064 0.2419819981 0.2415100038 0.001 20.85675 0.13015
470015 0.3379639983 0.3374800086 0.01 21.8791 0.16625
470043 0.07002799958 0.07044100016 0.01 18.48435 0.29975
470110 0.3459999859 0.3454650044 0.01 21.9593 0.1626
480184 0.3300020099 0.3307969868 0.0 21.98705 0.15615
490007 0.0540000014 0.05489699915 0.001 17.60185 0.1165
490037 0.4219340086 0.4235880077 0.001 22.37855 0.1425
500038 0.1060379967 0.1073200032 0.0 19.19495 0.1111
500065 0.2850230038 0.2855060101 0.0 21.2265 0.12315
500301 0.3250159919 0.325522989 0.001 21.91925 0.1384
500511 0.3340190053 0.3349260092 0.0 21.74575 0.1129
510113 0.2899999917 0.290899992 0.01 21.30595 0.15955
510266 0.4399900138 0.4405789971 0.001 22.4238 0.13695
510550 0.2410479933 0.2411130071 0.0 21.09055 0.1118
510597 0.460025996 0.461006999 0.01 22.75035 0.16435
520022 0.119032003 0.1194429994 0.0 19.33475 0.1245
520041 0.5442879796 0.5453850031 0.001 23.34415 0.1462
520071 0.411029011 0.4115509987 0.01 22.6089 0.1289
530037 0.2699869871 0.2684839964 0.01 21.34225 0.14435
530086 0.05138599873 0.04947200045 0.001 17.35275 0.13525
530251 0.4129979908 0.4113110006 0.001 22.5817 0.15385
550005 0.07400300354 0.0737079978 0.01 18.2355 0.1566
550059 0.3200230002 0.3184140027 0.01 22.0816 0.21085
550137 0.4209960103 0.419303 0.01 22.16135 0.152
550202 0.4220229983 0.4202899933 0.01 22.49015 0.2331
560027 0.4400149882 0.4388470054 0.01 22.46285 0.19185
560054 0.4816220105 0.4798179865 0.001 22.68865 0.17225
560150 0.2009949982 0.1995649934 0.0 20.66375 0.13595
570022 0.3030250072 0.3014349937 0.0 21.81235 0.1445
570056 0.2909950018 0.2899729908 0.0 21.4412 0.13835
580104 0.3100039959 0.3089559972 0.001 21.58775 0.1462
580270 0.2950150073 0.2957729995 0.0 21.7291 0.123
580276 0.338973999 0.3384760022 0.01 21.88335 0.13905
590031 0.3770439923 0.378632009 0.01 22.21555 0.1463
590194 0.08901300281 0.08965200186 0.0 18.72405 0.11685
520016 0.4500100017 0.451007992 0.001 22.6586 0.15475
380199 0.4600180089 0.4605740011 0.0 22.8011 0.14725
vespesian 1.20599997 1.206840992 0.007 25.73935 0.3352
washington 1.330000043 1.329102039 0.02 25.6034 0.1484
carter 1.539999962 1.542945027 0.04 25.9072 0.21065
Primo 1.549999952 1.549018979 0.0001 26.00705 0.18565
geta 1.700000048 1.697018981 0.04 26.0592 0.2832
stone 1.799999952 1.80111599 0.02 26.2011 0.18795
colfax 2.25999999 2.261298895 0.02 26.877 0.2548
wilson 1.914000034 1.911594987 0.001 26.1609 0.2559
Aphrodite 1.299999952 1.297247052 0.0 25.52015 0.17875
Borg 1.340000033 1.337198973 0.0 25.4652 0.1632
Eagle 1.019999981 1.017582059 0.0 24.88235 0.1657
Frodo 0.7350000143 0.7329239845 0.0 23.70605 0.134
Gabi 1.120000005 1.117462993 0.0 25.0639 0.1649
Koekemoer 1.230000019 1.227331042 0.0 25.28615 0.19155
Lancaster 1.230000019 1.227331042 0.0 25.4985 0.17085
Manipogo 0.8539999723 0.8517810106 0.0 24.3128 0.21455
Mcguire 1.370000005 1.367164016 0.0 25.5159 0.1622
Ombo 0.9751999974 0.9728360176 0.0 24.7061 0.13985
Patuxent 0.9700000286 0.9676420093 0.0 25.11545 0.26175
Rakke 0.7400000095 0.7379180193 0.0 23.8446 0.12605
Sasquatch 1.389999986 1.387140036 0.0 25.36305 0.20125
Thoth 1.304999948 1.302240968 0.0 25.2642 0.235
Vilas 0.9350000024 0.9326840043 0.0 24.2666 0.1658
SCP05D0 1.014000058 1.011590004 0.0 24.85445 0.2291
SCP05D6 1.315000057 1.312229037 0.0 25.54235 0.1987
SCP06C0 1.092000008 1.089496017 0.0 24.63835 0.26405
